@relation interact

@attribute interactionword {abolish,acceptor,accompani,accumul,acetyl,act,action,activ,affect,affin,agonist,alter,associ,attach,attack,attenu,augment,bind,block,blockag,carbamoyl,carboxyl,caus,chang,character,cleav,cleavag,co,coactiv,coassoci,coexpress,coimmunoprecipit,coloc,compet,complex,concentr,conjug,conserv,consist,contact,contain,contribut,control,convert,cooper,coprecipit,correl,costimul,counterreceptor,crippl,cross,crosslink,deacetyl,deamin,decarboxyl,decreas,degrad,dehydr,dehydrogen,depend,dephosphoryl,depress,determin,diminish,direct,disrupt,dissoci,distribut,dock,down,downregul,drive,effect,elav,elev,elimin,encod,engag,enhanc,evok,express,facilit,facilitet,follow,form,format,formyl,function,fuse,gener,glycosyl,govern,heterodim,heterodimer,homodim,homodimer,homolog,hydroli,hydrolys,hydrolysi,identifi,immunoprecipit,impact,impair,implic,inact,inactiv,incorpor,increas,induc,induct,influenc,inhibit,inhibitor,initi,interact,involv,isomer,lead,ligand,ligat,limit,link,local,mediat,methyl,mobil,mobilis,modifi,modul,neutral,neutralis,oxid,pair,peroxid,perturb,phosphory,phosphoryl,potenti,prduce,preced,precipit,prevent,produc,promot,rais,react,reactiv,recogn,recruit,reduc,reduct,regul,relat,repress,requir,respond,respons,result,revers,sequest,signal,stabil,stimul,suppress,synerg,synergis,talk,target,termin,tether,tran,transactiv,transamin,transcrib,transform,trigger,ubiquitin,up,upregul,norelword}
@attribute D1 real
@attribute D2 real
@attribute D3 real
@attribute P_posision1 real
@attribute P_position2 real
@attribute K_position real
@attribute order {avb,vab,abv}
@attribute NumberOfInteractors real
@attribute not {true,false}
@attribute prep {with,of,by,multiple,to,between,via,through,in,for,on,within,during,from,without,at,under,among,after,NA}
@attribute H1 real
@attribute H2 real
@attribute H3 real
@attribute overlapP {true,false}
@attribute overlapN {true,false}
@attribute overlap2 {true,false}
@attribute overlap3 {true,false}
@attribute overlapF {true,false}
@attribute overlapR {true,false}
@attribute pattern_PVP {true,false}
@attribute pattern_PVbyP {true,false}
@attribute pattern_VofPbyP {true,false}
@attribute pattern_VofPtoP {true,false}
@attribute pattern_NofPbyP {true,false}
@attribute pattern_NofPwithP {true,false}
@attribute pattern_NbetweenPandP {true,false}
@attribute pattern_combetPandP {true,false}
@attribute pattern_comofPandP {true,false}
@attribute pattern_PformcomwithP {true,false}
@attribute pattern_PPN {true,false}
@attribute pattern_PdependP {true,false}
@attribute pattern_between {true,false}
@attribute pattern_contiguous {true,false}
@attribute pattern_para {true,false}
@attribute Dep_KP1 real
@attribute negative_KP1 real
@attribute positive_KP1 real
@attribute Dep_KP2 real
@attribute negative_KP2 real
@attribute positive_KP2 real
@attribute Dep_P1P2 real
@attribute negative_P1P2 real
@attribute positive_P1P2 real
@attribute Dep_P1Root real
@attribute Dep_P2Root real
@attribute Dep_KRoot real
@attribute interaction {True,False}

@data
associ,5,5,10,35,45,40,avb,3,false,with,5,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,3,0,3,7,3,4,5,7,4,True
associ,5,7,12,35,47,40,avb,3,false,with,5,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,3,0,3,7,3,4,5,7,4,True
associ,5,7,2,45,47,40,vab,3,false,with,10,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,3,0,3,3,0,3,1,0,1,7,7,4,False
character,3,3,6,2,8,5,avb,2,false,on,4,6,4,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,1,1,0,2,0,2,3,1,2,2,3,1,True
character,3,3,6,2,8,5,avb,2,false,on,4,6,4,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,1,1,0,2,0,2,3,1,2,2,3,1,False
character,3,3,0,8,8,5,vab,2,false,on,6,6,4,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,2,0,2,2,0,2,0,0,0,3,3,1,False
interact,1,3,4,6,10,7,avb,4,false,with,4,7,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,3,3,2,True
interact,1,18,19,6,25,7,avb,4,false,with,4,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,7,1,6,8,2,6,3,9,2,False
requir,12,3,15,10,25,22,avb,4,false,for,7,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,2,4,2,0,2,8,2,6,3,9,7,False
interact,1,8,9,1,10,2,avb,3,false,with,5,9,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,2,3,1,True
interact,1,12,13,1,14,2,avb,3,false,with,5,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,1,3,4,1,3,2,5,1,False
interact,1,32,33,1,34,2,avb,3,false,with,5,11,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,8,2,6,8,2,6,2,9,1,False
interact,1,36,37,1,38,2,avb,3,false,with,5,11,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,10,2,8,10,2,8,2,11,1,False
interact,8,12,4,10,14,2,vab,3,false,with,9,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,4,1,3,6,3,3,3,5,1,False
requir,19,5,24,10,34,29,avb,3,false,for,9,11,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,4,4,2,0,2,10,4,6,3,9,7,False
requir,19,9,28,10,38,29,avb,3,false,for,9,11,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,4,4,4,0,4,12,4,8,3,11,7,False
requir,15,5,20,14,34,29,avb,3,false,for,9,11,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,2,0,2,6,2,4,5,9,7,False
requir,15,9,24,14,38,29,avb,3,false,for,9,11,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,4,0,4,8,2,6,5,11,7,False
bind,2,6,4,34,38,32,vab,3,false,of,11,11,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,3,0,3,2,0,2,9,11,8,True
bind,2,1,3,5,8,7,avb,2,false,with,6,6,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,3,5,4,True
bind,2,12,14,5,19,7,avb,2,false,with,6,7,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,7,2,5,6,2,4,3,5,4,False
bind,2,15,17,5,22,7,avb,2,false,with,6,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,7,2,5,6,2,4,3,5,4,False
interact,2,9,11,8,19,10,avb,2,false,with,6,7,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,4,0,4,8,3,5,5,5,1,False
interact,2,12,14,8,22,10,avb,2,false,with,6,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,4,0,4,8,3,5,5,5,1,False
interact,9,12,3,19,22,10,vab,2,false,with,7,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,0,4,4,0,4,2,1,1,5,5,1,False
bind,1,3,4,8,12,9,avb,4,false,of,5,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,2,1,1,2,1,1,3,3,3,True
bind,4,3,7,2,9,6,avb,1,false,to,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,2,0,2,5,2,3,3,4,2,True
associ,2,9,11,7,18,9,avb,2,false,with,8,5,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,0,2,4,2,2,3,3,1,True
interact,4,7,3,6,9,2,vab,3,false,between,6,6,4,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,1,0,1,3,0,3,3,1,2,3,5,2,True
result,5,4,9,6,15,11,avb,3,false,in,6,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,3,4,1,False
result,2,4,6,9,15,11,avb,3,false,in,6,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,4,4,0,3,0,3,7,4,3,5,4,1,False
interact,10,2,12,11,23,21,avb,2,false,with,8,14,13,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,5,1,1,0,1,7,5,2,5,4,3,False
interact,6,2,8,5,13,11,avb,1,false,with,5,10,9,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,1,1,0,1,4,2,2,3,4,2,True
interact,2,2,4,1,5,3,avb,2,false,with,4,6,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,2,2,1,True
interact,2,12,14,1,15,3,avb,2,true,with,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,0,4,5,1,4,2,5,1,False
interact,2,14,16,1,17,3,avb,2,true,with,4,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,0,4,5,1,4,2,5,1,False
interact,2,16,18,1,19,3,avb,2,true,with,4,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,2,4,1,False
interact,2,20,22,1,23,3,avb,2,true,with,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,2,2,1,False
relat,6,4,10,5,15,11,avb,2,true,with,6,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,3,1,2,4,1,3,2,5,4,False
relat,6,6,12,5,17,11,avb,2,true,with,6,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,3,1,2,4,1,3,2,5,4,False
relat,6,8,14,5,19,11,avb,2,true,with,6,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,2,1,1,3,1,2,2,4,4,False
relat,6,12,18,5,23,11,avb,2,true,with,6,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,4,3,1,2,1,1,2,2,4,False
relat,4,6,2,15,17,11,vab,2,false,with,4,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,3,1,2,2,1,1,5,5,4,False
relat,4,8,4,15,19,11,vab,2,false,with,4,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,2,1,1,1,1,0,5,4,4,False
relat,4,12,8,15,23,11,vab,2,false,with,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,4,3,1,5,4,1,5,2,4,False
relat,6,8,2,17,19,11,vab,2,false,with,6,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,2,1,1,1,1,0,5,4,4,False
relat,6,12,6,17,23,11,vab,2,false,with,6,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,4,3,1,5,4,1,5,2,4,False
relat,8,12,4,19,23,11,vab,2,false,with,6,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,4,3,1,4,3,1,4,2,4,False
requir,2,5,7,9,16,11,avb,2,false,for,7,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,1,0,1,4,3,1,4,2,1,True
associ,2,4,2,5,7,3,vab,2,false,between,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,true,1,0,1,1,0,1,1,0,1,3,3,2,True
lead,1,5,6,4,10,5,avb,3,false,to,6,8,5,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,3,4,1,False
express,3,6,3,4,7,1,vab,1,false,of,6,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,1,0,1,3,1,2,4,2,2,3,3,2,False
interact,6,4,2,5,7,11,abv,3,false,between,6,6,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,1,1,0,1,1,0,1,0,1,3,3,2,True
interact,8,10,2,11,13,3,vab,2,false,with,11,11,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,3,0,3,1,0,1,5,5,2,False
interact,8,12,4,11,15,3,vab,2,false,with,11,11,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,3,0,3,1,0,1,5,5,2,False
interact,10,12,2,13,15,3,vab,2,false,with,11,11,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,3,0,3,3,0,3,2,1,1,5,5,2,False
encod,4,22,18,6,24,2,vab,1,false,of,5,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,9,2,7,10,3,7,4,8,3,False
encod,4,26,22,6,28,2,vab,1,false,of,5,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,9,2,7,10,3,7,4,8,3,False
encod,22,26,4,24,28,2,vab,1,false,of,9,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9,2,7,9,2,7,2,1,1,8,8,3,False
induc,1,4,5,2,7,3,avb,2,false,of,4,8,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,2,3,1,True
induc,1,6,7,2,9,3,avb,2,false,of,4,8,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,2,3,1,True
induc,1,8,9,2,11,3,avb,2,false,of,4,8,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,2,3,1,True
induc,4,6,2,7,9,3,vab,2,false,of,8,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,2,0,2,1,0,1,3,3,1,False
induc,4,8,4,7,11,3,vab,2,false,of,8,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,2,0,2,1,0,1,3,3,1,False
induc,6,8,2,9,11,3,vab,2,false,of,8,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,2,0,2,2,0,2,2,1,1,3,3,1,False
activ,2,3,5,12,17,14,avb,2,false,with,4,7,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,2,3,1,True
activ,2,5,7,12,19,14,avb,2,false,with,4,7,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,2,3,1,True
activ,2,11,13,12,25,14,avb,2,false,with,4,4,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,0,4,5,1,4,2,5,1,False
activ,2,15,17,12,29,14,avb,2,false,with,4,7,4,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,0,4,5,1,4,2,5,1,False
activ,2,17,19,12,31,14,avb,2,false,with,4,7,4,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,0,4,5,1,4,2,5,1,False
activ,3,5,2,17,19,14,vab,2,false,with,7,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,2,0,2,1,0,1,3,3,1,False
activ,3,11,8,17,25,14,vab,2,false,with,7,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,4,0,4,6,2,4,3,5,1,False
mediat,10,2,12,17,29,27,avb,2,false,by,7,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,2,0,2,6,2,4,3,5,3,False
mediat,10,4,14,17,31,27,avb,2,false,by,7,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,2,0,2,6,2,4,3,5,3,False
activ,5,11,6,19,25,14,vab,2,false,with,7,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,4,0,4,7,3,4,3,5,1,False
mediat,8,2,10,19,29,27,avb,2,false,by,7,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,3,2,2,0,2,7,3,4,3,5,3,False
mediat,8,4,12,19,31,27,avb,2,false,by,7,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,3,2,2,0,2,7,3,4,3,5,3,False
mediat,2,2,4,25,29,27,avb,2,false,by,4,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,0,2,4,2,2,5,5,3,False
mediat,2,4,6,25,31,27,avb,2,false,by,4,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,0,2,4,2,2,5,5,3,False
mediat,2,4,2,29,31,27,vab,2,false,by,7,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,2,0,2,1,0,1,5,5,3,False
interact,2,5,3,3,6,1,vab,2,false,between,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,2,0,2,1,0,1,2,1,1,3,2,1,True
involv,20,16,4,16,20,36,abv,3,false,in,6,8,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,3,2,0,0,0,0,0,0,3,0,4,False
interact,16,2,14,8,22,24,abv,2,false,with,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,1,1,0,7,4,3,5,4,3,False
interact,16,2,18,8,26,24,avb,2,false,with,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,1,0,1,7,4,3,5,4,3,False
interact,2,2,4,22,26,24,avb,2,false,with,5,5,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,4,4,3,True
bind,1,1,2,5,7,6,avb,2,false,in,4,4,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,1,1,0,1,0,1,2,1,1,3,3,2,True
interact,1,10,11,9,20,10,avb,2,false,with,4,8,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,0,2,4,2,2,4,4,2,True
involv,2,5,7,5,12,7,avb,4,false,in,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,3,4,2,True
involv,5,3,2,8,10,13,abv,1,false,in,6,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,1,1,0,1,1,0,1,0,1,3,3,2,False
involv,5,2,7,8,15,13,avb,1,false,in,6,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,3,4,2,False
involv,3,2,5,10,15,13,avb,1,false,in,6,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,1,1,0,2,0,2,4,2,2,3,4,2,False
interact,2,4,2,8,10,6,vab,2,false,between,8,8,4,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,true,1,0,1,1,0,1,1,0,1,4,4,3,True
coactiv,5,2,7,8,15,13,avb,2,false,for,8,10,4,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,2,1,1,1,0,1,3,1,2,4,5,4,False
coactiv,5,10,15,8,23,13,avb,2,true,for,8,12,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,5,2,3,5,2,3,4,5,4,False
coactiv,3,2,5,10,15,13,avb,2,false,for,8,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,3,2,1,1,0,1,4,2,2,4,5,4,True
coactiv,3,10,13,10,23,13,avb,2,true,for,8,12,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,5,2,3,6,3,3,4,5,4,False
coactiv,2,10,8,15,23,13,vab,2,true,for,10,12,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,5,2,3,6,3,3,5,5,4,False
direct,6,4,10,3,13,9,avb,3,false,between,4,5,5,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,5,3,2,2,1,1,5,3,2,4,3,3,False
repress,2,1,3,10,13,12,avb,2,false,NA,8,8,8,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,3,3,2,False
repress,2,3,5,10,15,12,avb,2,false,NA,8,6,8,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,3,5,2,False
repress,1,3,2,13,15,12,vab,2,false,NA,8,6,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,1,0,1,3,0,3,3,1,2,3,5,2,False
interact,1,2,3,2,5,3,avb,2,false,with,4,4,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,2,2,1,True
phosphoryl,4,5,9,4,13,8,avb,5,false,through,4,8,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,1,0,1,3,1,2,2,3,2,False
phosphoryl,4,9,13,4,17,8,avb,5,false,through,4,8,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,3,0,3,5,1,4,2,5,2,False
phosphoryl,4,20,24,4,28,8,avb,5,false,through,4,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,4,0,4,6,1,5,2,6,2,True
phosphoryl,4,22,26,4,30,8,avb,5,false,through,4,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,2,0,2,4,1,3,2,4,2,True
phosphoryl,4,25,29,4,33,8,avb,5,false,through,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,2,0,2,4,1,3,2,4,2,True
associ,2,2,4,13,17,15,avb,5,false,with,8,8,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,3,1,2,2,0,2,3,5,3,False
associ,2,13,15,13,28,15,avb,5,false,with,8,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,4,1,3,3,0,3,3,6,3,False
associ,2,15,17,13,30,15,avb,5,false,with,8,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,2,1,1,1,0,1,3,4,3,False
associ,2,18,20,13,33,15,avb,5,false,with,8,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,2,1,1,1,0,1,3,4,3,False
associ,2,13,11,17,28,15,vab,5,false,with,8,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,4,1,3,3,1,2,5,6,3,False
associ,2,15,13,17,30,15,vab,5,false,with,8,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,2,1,1,2,1,1,5,4,3,False
associ,2,18,16,17,33,15,vab,5,false,with,8,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,2,1,1,2,1,1,5,4,3,False
associ,13,15,2,28,30,15,vab,5,false,with,8,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,1,3,2,1,1,3,2,1,6,4,3,False
associ,13,18,5,28,33,15,vab,5,false,with,8,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,1,3,2,1,1,3,2,1,6,4,3,False
associ,15,18,3,30,33,15,vab,5,false,with,8,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,2,1,1,2,1,1,4,4,3,False
link,2,1,3,4,7,6,avb,4,false,to,4,4,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,1,1,0,2,0,2,3,1,2,3,4,2,False
contain,2,9,11,4,15,6,avb,4,false,in,5,4,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,2,3,1,False
contain,2,27,29,4,33,6,avb,4,false,in,5,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,2,4,1,False
activ,9,9,18,15,33,24,avb,4,false,of,4,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,5,3,2,3,1,2,3,4,4,False
form,3,1,2,5,7,8,abv,2,false,in,5,4,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,1,1,0,1,1,0,1,0,1,3,3,2,True
form,3,5,8,5,13,8,avb,2,false,in,5,6,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,3,5,2,False
form,1,5,6,7,13,8,avb,2,false,in,4,6,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,5,2,3,3,5,2,False
interact,1,1,0,1,1,2,abv,1,false,in,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,1,0,0,0,0,3,3,2,True
interact,1,19,20,1,21,2,avb,1,false,in,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,5,2,3,6,3,3,3,5,2,False
interact,1,23,24,1,25,2,avb,1,false,in,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,8,4,4,9,5,4,3,8,2,False
