@relation interact

@attribute interactionword {abolish,acceptor,accompani,accumul,acetyl,act,action,activ,affect,affin,agonist,alter,associ,attach,attack,attenu,augment,bind,block,blockag,carbamoyl,carboxyl,caus,chang,character,cleav,cleavag,co,coactiv,coassoci,coexpress,coimmunoprecipit,coloc,compet,complex,concentr,conjug,conserv,consist,contact,contain,contribut,control,convert,cooper,coprecipit,correl,costimul,counterreceptor,crippl,cross,crosslink,deacetyl,deamin,decarboxyl,decreas,degrad,dehydr,dehydrogen,depend,dephosphoryl,depress,determin,diminish,direct,disrupt,dissoci,distribut,dock,down,downregul,drive,effect,elav,elev,elimin,encod,engag,enhanc,evok,express,facilit,facilitet,follow,form,format,formyl,function,fuse,gener,glycosyl,govern,heterodim,heterodimer,homodim,homodimer,homolog,hydroli,hydrolys,hydrolysi,identifi,immunoprecipit,impact,impair,implic,inact,inactiv,incorpor,increas,induc,induct,influenc,inhibit,inhibitor,initi,interact,involv,isomer,lead,ligand,ligat,limit,link,local,mediat,methyl,mobil,mobilis,modifi,modul,neutral,neutralis,oxid,pair,peroxid,perturb,phosphory,phosphoryl,potenti,prduce,preced,precipit,prevent,produc,promot,rais,react,reactiv,recogn,recruit,reduc,reduct,regul,relat,repress,requir,respond,respons,result,revers,sequest,signal,stabil,stimul,suppress,synerg,synergis,talk,target,termin,tether,tran,transactiv,transamin,transcrib,transform,trigger,ubiquitin,up,upregul,norelword}
@attribute D1 real
@attribute D2 real
@attribute D3 real
@attribute P_posision1 real
@attribute P_position2 real
@attribute K_position real
@attribute order {avb,vab,abv}
@attribute NumberOfInteractors real
@attribute not {true,false}
@attribute prep {with,of,by,multiple,to,between,via,through,in,for,on,within,during,from,without,at,under,among,after,NA}
@attribute H1 real
@attribute H2 real
@attribute H3 real
@attribute overlapP {true,false}
@attribute overlapN {true,false}
@attribute overlap2 {true,false}
@attribute overlap3 {true,false}
@attribute overlapF {true,false}
@attribute overlapR {true,false}
@attribute pattern_PVP {true,false}
@attribute pattern_PVbyP {true,false}
@attribute pattern_VofPbyP {true,false}
@attribute pattern_VofPtoP {true,false}
@attribute pattern_NofPbyP {true,false}
@attribute pattern_NofPwithP {true,false}
@attribute pattern_NbetweenPandP {true,false}
@attribute pattern_combetPandP {true,false}
@attribute pattern_comofPandP {true,false}
@attribute pattern_PformcomwithP {true,false}
@attribute pattern_PPN {true,false}
@attribute pattern_PdependP {true,false}
@attribute pattern_between {true,false}
@attribute pattern_contiguous {true,false}
@attribute pattern_para {true,false}
@attribute Dep_KP1 real
@attribute negative_KP1 real
@attribute positive_KP1 real
@attribute Dep_KP2 real
@attribute negative_KP2 real
@attribute positive_KP2 real
@attribute Dep_P1P2 real
@attribute negative_P1P2 real
@attribute positive_P1P2 real
@attribute Dep_P1Root real
@attribute Dep_P2Root real
@attribute Dep_KRoot real
@attribute interaction {True,False}

@data
mediat,6,1,7,10,17,16,avb,1,false,of,7,6,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,2,0,2,5,3,2,4,3,1,True
mediat,6,10,16,10,26,16,avb,1,false,of,7,7,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,3,0,3,6,3,3,4,4,1,False
mediat,3,1,4,13,17,16,avb,1,false,of,8,6,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,2,0,2,5,3,2,4,3,1,True
mediat,3,10,13,13,26,16,avb,1,false,of,8,7,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,3,0,3,6,3,3,4,4,1,False
mediat,1,10,9,17,26,16,vab,1,false,of,6,7,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,3,0,3,3,1,2,3,4,1,True
function,3,5,8,1,9,4,avb,1,false,for,4,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,3,4,1,True
function,3,11,14,1,15,4,avb,1,false,for,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,3,4,1,False
function,5,11,6,9,15,4,vab,1,false,for,7,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,3,0,3,2,1,1,4,4,1,False
express,21,13,8,4,12,25,abv,1,false,in,9,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,1,2,2,1,2,1,1,4,3,2,False
express,21,11,10,4,14,25,abv,1,false,in,9,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,1,3,3,1,4,2,2,4,5,2,False
express,13,11,2,12,14,25,abv,1,false,in,8,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,2,2,1,3,3,1,1,0,1,3,5,2,False
interact,4,8,4,6,10,2,vab,1,false,between,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,3,1,2,5,3,2,3,3,2,False
interact,4,10,6,6,12,2,vab,1,false,between,4,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,3,1,2,5,3,2,3,3,2,False
interact,8,10,2,10,12,2,vab,1,false,between,4,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,3,1,2,3,1,2,2,1,1,3,3,2,False
function,1,13,14,3,17,4,avb,2,false,in,5,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,3,1,2,4,1,3,1,5,2,True
bind,1,2,3,4,7,5,avb,2,false,to,4,4,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,3,4,2,True
bind,1,5,6,4,10,5,avb,2,false,to,4,4,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,1,1,0,2,0,2,3,1,2,3,4,2,True
bind,2,5,3,7,10,5,vab,2,false,to,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,2,0,2,2,0,2,2,1,1,4,4,2,False
associ,1,5,6,1,7,2,avb,2,false,with,4,7,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,1,1,0,2,0,2,3,1,2,2,3,1,True
associ,1,9,10,1,11,2,avb,2,false,with,4,6,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,2,4,1,True
associ,1,11,12,1,13,2,avb,2,false,with,4,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,5,0,5,6,1,5,2,6,1,True
complex,2,2,4,7,11,9,avb,2,false,with,7,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,2,1,1,1,0,1,3,4,3,False
complex,2,4,6,7,13,9,avb,2,false,with,7,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,4,1,3,3,0,3,3,6,3,False
complex,2,4,2,11,13,9,vab,2,false,with,6,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,2,1,1,4,1,3,3,1,2,4,6,3,False
promot,1,3,4,3,7,4,avb,2,false,of,5,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,3,4,1,True
promot,1,15,16,3,19,4,avb,2,false,of,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,4,1,3,6,3,3,3,5,1,False
requir,7,5,12,7,19,14,avb,2,false,of,9,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,4,1,2,0,2,7,4,3,4,5,3,True
express,1,13,14,3,17,4,avb,2,false,by,5,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,5,2,3,6,3,3,4,4,3,True
disrupt,1,3,4,8,12,9,avb,2,false,of,6,7,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,2,0,2,5,3,2,4,3,1,False
disrupt,1,5,6,8,14,9,avb,2,false,of,6,4,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,1,0,1,4,3,1,4,2,1,True
bind,2,4,2,12,14,10,vab,2,false,of,7,4,4,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,1,0,1,2,1,1,3,2,1,3,2,2,True
contain,2,6,8,2,10,4,avb,3,false,with,4,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,4,2,2,4,2,2,3,3,3,True
contain,2,11,13,2,15,4,avb,3,true,with,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,3,2,1,3,2,1,3,2,3,False
contain,2,19,21,2,23,4,avb,3,true,with,4,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,6,2,4,6,2,4,3,6,3,False
coimmunoprecipit,2,7,5,10,15,8,vab,3,true,with,6,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,1,0,1,2,1,1,3,2,1,False
promot,10,3,13,10,23,20,avb,3,true,of,6,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,1,3,0,3,7,3,4,3,6,2,False
promot,5,3,8,15,23,20,avb,3,true,of,4,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,1,3,0,3,7,3,4,2,6,2,False
degrad,2,1,3,6,9,8,avb,4,false,in,6,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,2,1,1,2,0,2,4,1,3,3,5,3,True
degrad,2,10,12,6,18,8,avb,4,false,in,6,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,4,2,2,4,2,2,3,3,3,True
degrad,2,17,19,6,25,8,avb,4,false,in,6,12,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,6,2,4,6,2,4,3,6,3,False
degrad,2,22,24,6,30,8,avb,4,false,in,6,13,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,5,2,3,5,2,3,3,5,3,False
depend,2,7,9,9,18,11,avb,4,false,in,9,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,4,0,2,0,2,6,4,2,5,3,1,False
depend,2,14,16,9,25,11,avb,4,false,in,9,12,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,4,0,5,1,4,8,4,4,5,6,1,False
depend,2,19,21,9,30,11,avb,4,false,in,9,13,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,4,0,4,1,3,7,4,3,5,5,1,False
interact,2,9,7,18,25,16,vab,4,false,with,4,12,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,6,2,4,7,3,4,3,6,2,False
stabil,9,3,12,18,30,27,avb,4,false,in,4,13,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,3,3,4,2,2,6,3,3,3,5,5,False
stabil,2,3,5,25,30,27,avb,4,false,in,12,13,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,2,2,5,3,2,6,5,5,True
interact,1,1,0,1,1,2,abv,1,false,with,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,1,0,0,0,0,2,2,1,False
interact,1,2,3,1,4,2,avb,1,false,with,4,5,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,2,2,1,True
interact,1,4,5,1,6,2,avb,1,false,with,4,5,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,2,3,1,True
interact,1,2,3,1,4,2,avb,1,false,with,4,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,2,2,1,True
interact,1,4,5,1,6,2,avb,1,false,with,4,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,2,3,1,True
interact,2,4,2,4,6,2,vab,1,false,with,5,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,2,0,2,1,0,1,2,3,1,False
interact,7,9,2,14,16,7,vab,2,false,with,5,5,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,2,1,1,2,1,1,1,0,1,2,2,2,False
interact,7,20,27,4,31,11,avb,5,false,with,4,11,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,5,1,4,6,2,4,4,7,2,True
interact,7,22,29,4,33,11,avb,5,false,with,4,11,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,5,1,4,6,2,4,4,7,2,True
phosphoryl,2,4,2,31,33,29,vab,5,false,of,11,11,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,1,0,1,1,0,1,1,0,1,7,7,6,False
requir,4,3,7,6,13,10,avb,2,false,NA,6,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,1,0,1,3,2,1,4,3,2,True
phosphoryl,2,8,6,6,12,4,vab,5,false,of,8,9,4,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,1,0,1,3,1,2,4,2,2,3,3,2,False
signal,15,4,19,6,25,21,avb,5,false,to,8,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,2,4,4,1,3,8,2,6,3,7,5,False
signal,9,4,13,12,25,21,avb,5,false,to,9,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,2,4,4,1,3,8,2,6,3,7,5,False
requir,4,2,2,5,7,9,abv,6,false,for,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,1,1,0,1,1,0,1,0,1,2,2,1,False
requir,4,20,24,5,29,9,avb,6,false,for,4,17,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,2,4,1,False
requir,2,20,22,7,29,9,avb,6,false,for,4,17,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,5,2,3,2,4,1,False
modul,4,1,3,9,12,13,abv,3,false,with,8,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,3,3,0,2,2,0,3,2,1,4,3,1,True
interact,1,15,16,5,21,6,avb,5,false,with,5,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,3,4,2,True
interact,1,21,22,5,27,6,avb,5,false,with,5,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,3,4,2,True
interact,1,23,24,5,29,6,avb,5,false,with,5,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,3,5,2,True
interact,1,38,39,5,44,6,avb,5,false,with,5,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,6,1,5,7,2,5,3,8,2,False
conjug,2,8,6,21,27,19,vab,5,false,of,9,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,1,1,1,0,1,4,4,5,False
conjug,2,10,8,21,29,19,vab,5,false,of,9,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,1,1,1,0,1,4,5,5,False
involv,14,9,23,21,44,35,avb,5,false,in,9,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,1,3,0,3,5,1,4,4,8,4,True
conjug,8,10,2,27,29,19,vab,5,false,of,5,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,2,1,1,2,1,1,1,0,1,4,5,5,False
involv,8,9,17,27,44,35,avb,5,false,in,5,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,1,3,0,3,6,2,4,4,8,4,True
involv,6,9,15,29,44,35,avb,5,false,in,5,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,1,3,0,3,7,3,4,5,8,4,True
modifi,2,2,4,1,5,3,avb,3,false,by,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,2,2,1,True
modifi,2,12,14,1,15,3,avb,3,false,by,4,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,0,4,5,1,4,2,5,1,False
modifi,2,12,10,5,15,3,vab,3,false,by,4,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,4,0,4,5,1,4,2,5,1,False
disrupt,1,9,10,5,15,6,avb,3,false,to,6,5,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,5,0,5,7,2,5,3,6,1,True
disrupt,1,19,20,5,25,6,avb,3,true,to,6,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,6,0,6,8,2,6,3,7,1,False
interact,7,3,10,15,25,22,avb,3,true,NA,5,10,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,2,3,2,1,1,5,2,3,6,7,7,False
associ,3,7,10,4,14,7,avb,4,false,with,5,8,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,2,3,1,True
associ,3,16,19,4,23,7,avb,4,false,with,5,4,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,1,3,4,1,3,2,5,1,True
complex,3,6,9,14,23,17,avb,4,false,during,8,4,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,5,2,3,6,3,3,3,5,2,False
interact,1,2,3,1,4,2,avb,3,false,with,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,3,4,2,True
associ,2,2,4,5,9,7,avb,1,false,with,4,5,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,1,0,1,3,2,1,4,3,2,True
bind,6,8,2,8,10,2,vab,1,false,of,8,8,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,1,0,1,2,1,1,4,2,1,False
bind,6,10,4,8,12,2,vab,1,false,of,8,8,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,1,0,1,2,1,1,4,2,1,False
bind,6,13,7,8,15,2,vab,1,false,of,8,8,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,1,1,1,1,1,0,4,2,1,False
bind,8,10,2,10,12,2,vab,1,false,of,8,8,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,1,0,1,2,1,1,2,2,1,False
bind,8,13,5,10,15,2,vab,1,false,of,8,8,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,1,1,1,1,1,0,2,2,1,False
bind,10,13,3,12,15,2,vab,1,false,of,8,8,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,1,1,1,1,1,0,2,2,1,False
norelword,7,11,4,8,12,1,vab,0,false,of,9,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,6,2,4,2,0,2,3,5,3,False
norelword,7,17,10,8,18,1,vab,0,false,of,9,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,4,2,2,4,2,2,3,3,3,True
norelword,7,24,17,8,25,1,vab,0,false,of,9,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,4,2,2,4,2,2,3,3,3,True
norelword,11,17,6,12,18,1,vab,0,false,of,9,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,2,4,4,2,2,6,4,2,5,3,3,True
norelword,11,24,13,12,25,1,vab,0,false,of,9,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,2,4,4,2,2,6,4,2,5,3,3,True
norelword,17,24,7,18,25,1,vab,0,false,of,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,4,2,2,4,2,2,3,3,3,False
interact,2,28,30,10,40,12,avb,5,false,with,4,13,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,5,1,4,6,2,4,3,6,2,False
character,12,15,3,23,26,11,vab,5,false,to,9,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,2,1,1,1,1,0,5,3,4,False
determin,10,9,19,23,42,33,avb,5,false,of,9,14,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,4,1,5,0,5,10,4,6,5,8,2,False
determin,10,18,28,23,51,33,avb,5,false,of,9,4,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,4,1,3,0,3,8,4,4,5,6,2,False
determin,7,9,16,26,42,33,avb,5,false,of,7,14,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,1,5,0,5,9,3,6,3,8,2,False
determin,7,18,25,26,51,33,avb,5,false,of,7,4,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,1,3,0,3,7,3,4,3,6,2,False
interact,7,2,9,42,51,49,avb,5,false,with,14,4,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,4,1,1,0,1,6,4,2,8,6,5,False
produc,12,26,14,29,43,17,vab,1,true,with,4,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,0,4,9,1,8,5,1,4,5,10,1,False
bind,8,39,47,7,54,15,avb,4,false,to,8,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,4,0,5,0,5,9,4,5,5,6,1,False
character,4,5,1,5,6,1,vab,5,false,of,7,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,1,0,1,1,1,0,3,3,0,3,1,2,False
bind,2,11,13,5,18,7,avb,5,false,to,7,5,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,4,0,4,8,3,5,3,6,2,False
bind,2,16,18,5,23,7,avb,5,false,to,7,5,5,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,4,0,4,8,3,5,3,6,2,False
bind,2,18,20,5,25,7,avb,5,false,to,7,5,5,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,4,0,4,8,3,5,3,6,2,False
bind,2,30,32,5,37,7,avb,5,false,to,7,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,7,0,7,11,3,8,3,9,2,False
bind,2,30,32,5,37,7,avb,5,false,to,7,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,7,0,7,11,3,8,3,9,2,False
bind,1,11,12,6,18,7,avb,5,false,to,7,5,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,4,0,4,5,0,5,1,6,2,True
bind,1,16,17,6,23,7,avb,5,false,to,7,5,5,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,4,0,4,5,0,5,1,6,2,True
bind,1,18,19,6,25,7,avb,5,false,to,7,5,5,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,4,0,4,5,0,5,1,6,2,True
bind,1,30,31,6,37,7,avb,5,false,to,7,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,7,0,7,8,0,8,1,9,2,False
bind,1,30,31,6,37,7,avb,5,false,to,7,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,7,0,7,8,0,8,1,9,2,False
bind,3,2,5,18,23,21,avb,5,false,by,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,6,6,5,False
bind,3,4,7,18,25,21,avb,5,false,by,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,6,6,5,False
bind,3,16,19,18,37,21,avb,5,false,by,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,0,4,5,1,4,6,9,5,False
bind,3,16,19,18,37,21,avb,5,false,by,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,0,4,5,1,4,6,9,5,False
bind,2,4,2,23,25,21,vab,5,false,by,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,1,0,1,1,0,1,1,0,1,6,6,5,False
bind,12,2,14,23,37,35,avb,5,false,by,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,1,0,1,4,1,3,6,9,8,False
bind,12,2,14,23,37,35,avb,5,false,by,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,1,0,1,4,1,3,6,9,8,False
bind,10,2,12,25,37,35,avb,5,false,by,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,1,0,1,5,2,3,6,9,8,False
bind,10,2,12,25,37,35,avb,5,false,by,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,1,0,1,5,2,3,6,9,8,False
