@relation interact

@attribute interactionword {abolish,acceptor,accompani,accumul,acetyl,act,action,activ,affect,affin,agonist,alter,associ,attach,attack,attenu,augment,bind,block,blockag,carbamoyl,carboxyl,caus,chang,character,cleav,cleavag,co,coactiv,coassoci,coexpress,coimmunoprecipit,coloc,compet,complex,concentr,conjug,conserv,consist,contact,contain,contribut,control,convert,cooper,coprecipit,correl,costimul,counterreceptor,crippl,cross,crosslink,deacetyl,deamin,decarboxyl,decreas,degrad,dehydr,dehydrogen,depend,dephosphoryl,depress,determin,diminish,direct,disrupt,dissoci,distribut,dock,down,downregul,drive,effect,elav,elev,elimin,encod,engag,enhanc,evok,express,facilit,facilitet,follow,form,format,formyl,function,fuse,gener,glycosyl,govern,heterodim,heterodimer,homodim,homodimer,homolog,hydroli,hydrolys,hydrolysi,identifi,immunoprecipit,impact,impair,implic,inact,inactiv,incorpor,increas,induc,induct,influenc,inhibit,inhibitor,initi,interact,involv,isomer,lead,ligand,ligat,limit,link,local,mediat,methyl,mobil,mobilis,modifi,modul,neutral,neutralis,oxid,pair,peroxid,perturb,phosphory,phosphoryl,potenti,prduce,preced,precipit,prevent,produc,promot,rais,react,reactiv,recogn,recruit,reduc,reduct,regul,relat,repress,requir,respond,respons,result,revers,sequest,signal,stabil,stimul,suppress,synerg,synergis,talk,target,termin,tether,tran,transactiv,transamin,transcrib,transform,trigger,ubiquitin,up,upregul,norelword}
@attribute D1 real
@attribute D2 real
@attribute D3 real
@attribute P_posision1 real
@attribute P_position2 real
@attribute K_position real
@attribute order {avb,vab,abv}
@attribute NumberOfInteractors real
@attribute not {true,false}
@attribute prep {with,of,by,multiple,to,between,via,through,in,for,on,within,during,from,without,at,under,among,after,NA}
@attribute H1 real
@attribute H2 real
@attribute H3 real
@attribute overlapP {true,false}
@attribute overlapN {true,false}
@attribute overlap2 {true,false}
@attribute overlap3 {true,false}
@attribute overlapF {true,false}
@attribute overlapR {true,false}
@attribute pattern_PVP {true,false}
@attribute pattern_PVbyP {true,false}
@attribute pattern_VofPbyP {true,false}
@attribute pattern_VofPtoP {true,false}
@attribute pattern_NofPbyP {true,false}
@attribute pattern_NofPwithP {true,false}
@attribute pattern_NbetweenPandP {true,false}
@attribute pattern_combetPandP {true,false}
@attribute pattern_comofPandP {true,false}
@attribute pattern_PformcomwithP {true,false}
@attribute pattern_PPN {true,false}
@attribute pattern_PdependP {true,false}
@attribute pattern_between {true,false}
@attribute pattern_contiguous {true,false}
@attribute pattern_para {true,false}
@attribute Dep_KP1 real
@attribute negative_KP1 real
@attribute positive_KP1 real
@attribute Dep_KP2 real
@attribute negative_KP2 real
@attribute positive_KP2 real
@attribute Dep_P1P2 real
@attribute negative_P1P2 real
@attribute positive_P1P2 real
@attribute Dep_P1Root real
@attribute Dep_P2Root real
@attribute Dep_KRoot real
@attribute interaction {True,False}

@data
caus,2,25,27,5,32,7,avb,3,true,of,4,13,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,5,0,5,6,1,5,2,6,1,False
caus,4,25,21,11,32,7,vab,3,true,of,8,13,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,5,0,5,7,2,5,3,6,1,False
determin,9,2,11,14,25,23,avb,7,false,in,8,11,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,2,0,2,5,0,5,3,8,6,False
determin,9,24,33,14,47,23,avb,7,false,in,8,11,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,5,1,4,7,0,7,3,10,6,False
caus,2,20,22,25,47,27,avb,7,false,in,11,11,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,6,2,4,7,3,4,8,10,7,False
caus,1,23,24,8,32,9,avb,7,false,of,6,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,1,3,5,2,3,3,4,2,False
caus,1,36,37,8,45,9,avb,7,false,of,6,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,7,1,6,8,2,6,3,7,2,False
caus,1,51,52,8,60,9,avb,7,false,of,6,11,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,8,1,7,9,2,7,3,8,2,False
increas,1,12,13,32,45,33,avb,7,false,in,9,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,6,1,5,7,2,5,4,7,3,False
increas,1,27,28,32,60,33,avb,7,false,in,9,11,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,7,1,6,8,2,6,4,8,3,False
phosphoryl,4,11,15,45,60,49,avb,7,false,of,9,11,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,5,2,3,5,2,3,7,8,7,False
regul,6,2,8,12,20,18,avb,1,false,by,10,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,2,0,2,5,2,3,4,3,1,False
inhibit,4,4,8,9,17,13,avb,5,false,by,8,9,6,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,3,4,1,True
activ,1,19,20,4,24,5,avb,4,false,through,4,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,1,3,5,2,3,3,6,2,True
activ,3,5,8,4,12,7,avb,2,false,in,5,5,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,3,0,3,6,3,3,4,4,1,True
format,3,7,10,9,19,12,avb,3,false,of,8,4,4,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,2,1,1,4,3,1,4,3,1,5,3,4,True
increas,4,13,17,1,18,5,avb,3,false,of,6,8,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,3,4,1,True
respons,2,15,17,16,33,18,avb,4,false,to,8,15,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,5,1,4,8,3,5,4,8,3,True
induc,4,6,10,7,17,11,avb,2,false,in,6,8,6,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,3,4,1,False
effect,3,6,9,4,13,7,avb,2,false,on,4,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,2,0,2,4,1,3,2,4,2,False
activ,1,2,3,1,4,2,avb,1,false,of,4,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,2,3,1,True
induc,1,21,22,1,23,2,avb,5,false,in,6,5,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,2,4,1,True
involv,2,5,7,10,17,12,avb,5,false,in,6,12,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,0,2,4,2,2,4,4,2,True
stimul,1,4,5,4,9,5,avb,8,false,of,6,8,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,1,1,0,4,1,3,5,2,3,3,4,2,True
stimul,1,15,16,4,20,5,avb,8,false,of,6,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,1,1,3,2,1,3,2,2,False
inhibit,9,2,11,9,20,18,avb,8,false,to,8,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,3,2,1,1,0,4,3,1,4,2,3,False
associ,6,18,12,7,19,1,vab,2,false,of,7,8,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,3,1,2,6,4,2,5,3,2,False
signal,15,2,17,7,24,22,avb,2,false,by,7,9,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,1,0,1,7,4,3,5,4,3,False
signal,3,2,5,19,24,22,avb,2,false,by,8,9,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,1,0,1,3,1,2,3,4,3,True
inhibitor,9,2,11,10,21,19,avb,4,false,of,11,8,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,4,1,2,0,2,7,4,3,5,4,2,False
inhibitor,9,17,26,10,36,19,avb,4,false,of,11,9,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,4,1,3,0,3,8,4,4,5,5,2,False
inhibitor,9,20,29,10,39,19,avb,4,false,of,11,9,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,4,1,4,1,3,7,4,3,5,4,2,False
inhibitor,2,17,15,21,36,19,vab,4,false,of,8,9,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,3,0,3,3,1,2,4,5,2,False
block,17,1,18,21,39,38,avb,4,false,NA,8,9,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,2,0,2,6,3,3,4,4,2,False
block,2,1,3,36,39,38,avb,4,false,NA,9,9,9,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,4,1,2,0,2,7,4,3,5,4,2,False
result,8,21,13,10,23,2,vab,1,false,from,6,4,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,1,3,7,2,5,7,3,4,4,7,2,True
determin,12,5,7,35,42,47,abv,1,false,NA,7,7,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,3,3,0,2,1,1,4,4,2,False
modifi,7,10,3,23,26,16,vab,3,false,of,7,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,4,0,4,4,2,2,3,5,1,False
respons,4,2,6,23,29,27,avb,3,false,to,7,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,2,0,2,5,2,3,3,6,3,False
respons,1,2,3,26,29,27,avb,3,false,to,7,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,5,6,3,True
abolish,1,5,4,5,9,4,vab,2,false,of,6,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,3,0,3,3,1,2,3,4,1,True
express,2,2,4,10,14,12,avb,3,false,of,8,6,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,3,4,2,True
trigger,16,10,6,20,26,36,abv,4,false,of,7,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,6,0,3,3,0,7,5,2,7,4,1,False
effect,9,1,8,14,22,23,abv,1,false,NA,7,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,1,1,0,7,4,3,5,6,5,False
enhanc,2,9,11,3,14,5,avb,2,false,of,4,6,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,5,1,4,6,2,4,3,6,1,True
accompani,3,6,9,6,15,9,avb,2,false,by,4,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,0,2,4,2,2,3,3,1,True
accompani,3,8,11,6,17,9,avb,2,false,by,4,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,0,2,4,2,2,3,3,1,True
accompani,3,11,14,6,20,9,avb,2,false,by,4,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,4,0,4,6,2,4,3,5,1,True
accompani,6,8,2,15,17,9,vab,2,false,by,8,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,2,0,2,2,0,2,1,0,1,3,3,1,False
accompani,6,11,5,15,20,9,vab,2,false,by,8,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,2,0,2,4,0,4,3,1,2,3,5,1,False
accompani,8,11,3,17,20,9,vab,2,false,by,8,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,2,0,2,4,0,4,4,2,2,3,5,1,False
depress,19,12,7,2,9,21,abv,1,false,in,5,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,3,0,3,1,2,3,4,1,True
depress,19,10,9,2,11,21,abv,1,false,in,5,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,4,4,0,3,1,2,3,4,1,True
depress,19,7,12,2,14,21,abv,1,false,in,5,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,4,4,0,3,1,2,3,4,1,True
depress,12,10,2,9,11,21,abv,1,false,in,6,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,4,4,0,1,0,1,4,4,1,False
depress,12,7,5,9,14,21,abv,1,false,in,6,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,4,4,0,1,0,1,4,4,1,False
depress,10,7,3,11,14,21,abv,1,false,in,6,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,4,0,4,4,0,2,1,1,4,4,1,False
decreas,2,4,2,4,6,2,vab,1,false,of,6,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,1,0,1,1,0,1,1,0,1,3,3,2,False
determin,7,5,2,4,6,11,abv,1,false,in,6,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,3,3,0,4,4,0,1,0,1,4,4,1,False
norelword,8,10,2,9,11,1,vab,0,false,at,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,0,0,0,0,0,0,5,3,2,4,4,0,False
respons,1,2,3,3,6,4,avb,2,false,to,4,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,3,4,2,True
stimul,1,33,32,11,43,10,vab,2,false,with,6,13,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,4,0,4,4,1,3,6,8,2,False
respons,1,2,3,5,8,6,avb,2,false,to,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,3,4,2,True
chang,24,13,37,22,59,46,avb,4,true,in,10,15,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,6,2,7,1,6,15,7,8,6,10,3,False
result,6,12,18,15,33,21,avb,3,false,in,7,17,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,4,0,4,7,2,5,2,7,3,True
involv,2,4,2,7,9,5,vab,3,false,of,9,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,1,0,1,1,0,1,2,1,1,4,4,3,True
action,5,6,11,7,18,12,avb,3,false,in,9,4,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,4,2,2,5,3,2,4,3,3,False
action,3,6,9,9,18,12,avb,3,false,in,9,4,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,4,2,2,5,3,2,4,3,3,False
activ,3,1,4,5,9,8,avb,3,false,in,4,4,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,3,3,2,True
activ,3,10,13,5,18,8,avb,3,true,in,4,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,1,3,5,2,3,3,6,2,False
activ,8,1,9,9,18,17,avb,3,true,in,4,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,1,0,1,5,2,3,3,6,5,False
norelword,0,7,7,1,8,1,avb,0,false,of,4,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0,0,4,1,3,4,1,3,2,4,2,False
action,1,13,14,12,26,13,avb,4,false,of,8,10,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,6,4,2,7,5,2,6,3,5,False
action,1,36,37,12,49,13,avb,4,false,of,8,7,8,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,7,4,3,8,5,3,6,4,5,False
stimul,11,12,23,26,49,37,avb,4,false,on,10,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,2,4,7,4,3,5,2,3,3,4,5,False
decreas,1,11,12,6,18,7,avb,3,false,during,7,6,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,3,4,1,True
increas,1,2,3,8,11,9,avb,3,false,in,6,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,1,1,0,2,0,2,3,1,2,3,4,2,True
activ,6,4,10,6,16,12,avb,1,false,of,6,6,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,4,5,2,True
activ,1,2,3,9,12,10,avb,1,false,of,5,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,3,4,2,True
influenc,1,9,10,4,14,5,avb,3,false,on,7,4,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,1,1,3,2,1,4,3,3,True
decreas,1,12,11,9,20,8,vab,4,false,in,6,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,1,3,4,1,3,4,2,2,3,3,2,False
decreas,1,4,5,6,11,7,avb,4,false,NA,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,1,1,0,4,1,3,5,2,3,3,6,2,True
express,4,10,14,7,21,11,avb,2,false,on,7,4,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,1,2,5,3,2,4,3,2,False
effect,4,9,5,5,10,1,vab,2,false,of,6,7,4,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,2,0,2,2,0,2,4,2,2,3,3,1,True
respons,6,4,10,5,15,11,avb,2,false,to,6,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,3,0,3,6,2,4,3,5,2,False
respons,1,4,5,10,15,11,avb,2,false,to,7,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,3,5,2,False
regul,9,1,10,16,26,25,avb,2,false,NA,8,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,5,1,2,0,2,8,5,3,6,4,2,True
respons,1,2,3,7,10,8,avb,1,false,to,5,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,3,4,2,True
respons,1,16,17,7,24,8,avb,1,false,to,5,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,5,0,5,6,1,5,3,7,2,False
respons,2,16,14,10,24,8,vab,1,false,to,5,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,5,0,5,5,1,4,4,7,2,False
norelword,3,13,10,4,14,1,vab,0,false,for,6,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,4,2,2,5,3,2,4,3,3,False
action,6,7,13,10,23,16,avb,1,false,in,5,6,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,4,0,4,7,2,5,5,8,4,True
respons,2,4,6,21,27,23,avb,4,false,from,8,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,3,1,2,3,1,2,5,6,5,True
activ,2,5,7,8,15,10,avb,3,false,with,5,5,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,1,2,4,2,2,3,5,2,True
lead,2,5,7,19,26,21,avb,6,false,to,6,8,4,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,3,2,1,3,0,3,6,2,4,5,7,4,True
effect,5,3,2,7,9,12,abv,3,false,of,9,9,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,1,0,1,2,1,1,1,0,1,4,4,5,False
effect,5,43,48,7,55,12,avb,3,false,of,9,7,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,8,4,4,7,3,4,4,5,5,False
effect,5,54,59,7,66,12,avb,3,false,of,9,9,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,10,5,5,9,4,5,4,7,5,False
effect,5,56,61,7,68,12,avb,3,false,of,9,9,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,10,5,5,9,4,5,4,7,5,False
effect,3,43,46,9,55,12,avb,3,false,of,9,7,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,8,4,4,8,4,4,4,5,5,False
effect,3,54,57,9,66,12,avb,3,false,of,9,9,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,10,5,5,10,5,5,4,7,5,False
effect,3,56,59,9,68,12,avb,3,false,of,9,9,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,10,5,5,10,5,5,4,7,5,False
express,6,5,11,55,66,61,avb,3,false,of,7,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,5,2,3,0,3,10,5,5,5,7,4,False
express,6,7,13,55,68,61,avb,3,false,of,7,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,5,2,3,0,3,10,5,5,5,7,4,False
encod,1,3,2,66,68,65,vab,3,false,in,9,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,1,0,1,1,0,1,1,0,1,7,7,6,False
express,2,19,21,6,27,8,avb,6,false,by,4,11,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,1,3,5,2,3,4,5,3,False
express,2,26,28,6,34,8,avb,6,false,by,4,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,5,2,3,6,3,3,4,5,3,False
upregul,17,24,7,27,34,10,vab,6,false,by,11,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,3,0,3,4,1,3,7,4,3,5,5,2,False
express,6,4,2,1,3,7,abv,1,false,by,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,1,1,0,1,1,0,1,0,1,2,2,1,False
express,6,2,4,1,5,7,abv,1,false,by,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,1,1,0,1,1,0,1,0,1,2,2,1,False
express,6,7,13,1,14,7,avb,1,false,by,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,2,3,1,True
express,4,2,2,3,5,7,abv,1,false,by,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,1,1,0,1,1,0,2,1,1,2,2,1,False
express,4,7,11,3,14,7,avb,1,false,by,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,4,2,2,2,3,1,True
express,2,7,9,5,14,7,avb,1,false,by,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,4,2,2,2,3,1,False
involv,5,7,12,9,21,14,avb,3,false,in,10,14,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,4,3,1,6,5,1,6,2,4,False
involv,5,9,14,9,23,14,avb,3,false,in,10,4,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,5,3,2,7,5,2,6,3,4,False
involv,7,9,2,21,23,14,vab,3,false,in,14,4,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,5,3,2,3,1,2,2,3,4,False
increas,1,7,8,1,9,2,avb,2,false,by,4,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,2,4,1,True
increas,1,12,13,1,14,2,avb,2,false,by,4,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,1,1,1,1,1,2,2,1,True
increas,1,23,24,1,25,2,avb,2,false,by,4,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,1,3,4,1,3,2,5,1,True
increas,7,12,5,9,14,2,vab,2,false,by,6,6,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,1,1,1,4,4,1,4,2,1,False
increas,15,1,16,9,25,24,avb,2,false,in,6,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,4,1,2,0,2,7,4,3,4,5,2,False
increas,10,1,11,14,25,24,avb,2,false,in,6,8,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,2,2,0,2,5,1,4,2,5,2,False
increas,1,5,6,6,12,7,avb,5,false,of,5,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,3,4,2,True
increas,1,11,12,6,18,7,avb,5,false,of,5,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,3,5,2,True
increas,1,13,14,6,20,7,avb,5,false,of,5,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,3,5,2,True
express,2,8,6,12,18,10,vab,5,false,of,9,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,4,1,3,5,2,3,4,5,3,False
