@relation interact

@attribute interactionword {abolish,acceptor,accompani,accumul,acetyl,act,action,activ,affect,affin,agonist,alter,associ,attach,attack,attenu,augment,bind,block,blockag,carbamoyl,carboxyl,caus,chang,character,cleav,cleavag,co,coactiv,coassoci,coexpress,coimmunoprecipit,coloc,compet,complex,concentr,conjug,conserv,consist,contact,contain,contribut,control,convert,cooper,coprecipit,correl,costimul,counterreceptor,crippl,cross,crosslink,deacetyl,deamin,decarboxyl,decreas,degrad,dehydr,dehydrogen,depend,dephosphoryl,depress,determin,diminish,direct,disrupt,dissoci,distribut,dock,down,downregul,drive,effect,elav,elev,elimin,encod,engag,enhanc,evok,express,facilit,facilitet,follow,form,format,formyl,function,fuse,gener,glycosyl,govern,heterodim,heterodimer,homodim,homodimer,homolog,hydroli,hydrolys,hydrolysi,identifi,immunoprecipit,impact,impair,implic,inact,inactiv,incorpor,increas,induc,induct,influenc,inhibit,inhibitor,initi,interact,involv,isomer,lead,ligand,ligat,limit,link,local,mediat,methyl,mobil,mobilis,modifi,modul,neutral,neutralis,oxid,pair,peroxid,perturb,phosphory,phosphoryl,potenti,prduce,preced,precipit,prevent,produc,promot,rais,react,reactiv,recogn,recruit,reduc,reduct,regul,relat,repress,requir,respond,respons,result,revers,sequest,signal,stabil,stimul,suppress,synerg,synergis,talk,target,termin,tether,tran,transactiv,transamin,transcrib,transform,trigger,ubiquitin,up,upregul,norelword}
@attribute D1 real
@attribute D2 real
@attribute D3 real
@attribute P_posision1 real
@attribute P_position2 real
@attribute K_position real
@attribute order {avb,vab,abv}
@attribute NumberOfInteractors real
@attribute not {true,false}
@attribute prep {with,of,by,multiple,to,between,via,through,in,for,on,within,during,from,without,at,under,among,after,NA}
@attribute H1 real
@attribute H2 real
@attribute H3 real
@attribute overlapP {true,false}
@attribute overlapN {true,false}
@attribute overlap2 {true,false}
@attribute overlap3 {true,false}
@attribute overlapF {true,false}
@attribute overlapR {true,false}
@attribute pattern_PVP {true,false}
@attribute pattern_PVbyP {true,false}
@attribute pattern_VofPbyP {true,false}
@attribute pattern_VofPtoP {true,false}
@attribute pattern_NofPbyP {true,false}
@attribute pattern_NofPwithP {true,false}
@attribute pattern_NbetweenPandP {true,false}
@attribute pattern_combetPandP {true,false}
@attribute pattern_comofPandP {true,false}
@attribute pattern_PformcomwithP {true,false}
@attribute pattern_PPN {true,false}
@attribute pattern_PdependP {true,false}
@attribute pattern_between {true,false}
@attribute pattern_contiguous {true,false}
@attribute pattern_para {true,false}
@attribute Dep_KP1 real
@attribute negative_KP1 real
@attribute positive_KP1 real
@attribute Dep_KP2 real
@attribute negative_KP2 real
@attribute positive_KP2 real
@attribute Dep_P1P2 real
@attribute negative_P1P2 real
@attribute positive_P1P2 real
@attribute Dep_P1Root real
@attribute Dep_P2Root real
@attribute Dep_KRoot real
@attribute interaction {True,False}

@data
result,6,10,16,4,20,10,avb,3,true,in,7,12,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,0,2,4,2,2,3,3,1,True
result,6,21,27,4,31,10,avb,3,true,in,7,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,4,1,3,6,3,3,3,5,1,True
stimul,9,2,11,20,31,29,avb,3,false,NA,12,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,2,1,1,3,1,2,3,5,5,False
regul,12,3,15,17,2,5,avb,5,false,by,9,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,1,4,1,1,0,6,2,4,7,3,2,True
inhibit,8,11,19,35,16,27,avb,6,false,of,12,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,3,2,3,1,2,2,1,1,5,5,8,False
inhibit,3,16,19,35,54,38,avb,6,false,of,12,12,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,1,2,2,1,1,5,5,6,False
inhibit,3,31,34,35,69,38,avb,6,false,of,12,16,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,1,2,2,1,1,5,4,6,False
inhibit,3,6,9,35,44,38,avb,6,false,of,12,17,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,5,9,6,True
inhibit,3,9,12,35,47,38,avb,6,false,of,12,17,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,0,3,4,1,3,5,9,6,True
inhibit,8,5,3,35,32,27,vab,6,false,of,12,12,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,3,2,1,0,1,6,4,2,5,9,8,False
inhibit,3,27,30,35,65,38,avb,6,false,of,12,16,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,7,2,5,6,2,4,5,9,6,False
inhibit,3,51,54,35,89,38,avb,9,false,of,12,19,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,5,2,3,4,2,2,5,7,6,False
inhibit,11,27,38,16,54,27,avb,6,false,of,9,12,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,5,3,2,2,1,1,5,5,8,False
inhibit,11,42,53,16,69,27,avb,6,false,of,9,16,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,5,3,2,2,1,1,5,4,8,False
inhibit,11,17,28,16,44,27,avb,6,false,of,9,17,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,9,4,5,6,2,4,5,9,8,False
inhibit,11,20,31,16,47,27,avb,6,false,of,9,17,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,9,4,5,6,2,4,5,9,8,False
inhibit,11,5,16,16,32,27,avb,6,false,of,9,12,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,1,0,1,4,1,3,5,9,8,True
inhibit,11,38,49,16,65,27,avb,6,false,of,9,16,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,9,4,5,6,2,4,5,9,8,False
inhibit,11,62,73,16,89,27,avb,9,false,of,9,19,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,7,4,3,4,2,2,5,7,8,False
inhibit,6,9,15,54,69,60,avb,6,false,NA,12,16,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,4,2,2,2,1,1,5,4,7,False
inhibit,16,6,10,54,44,38,vab,6,false,of,12,17,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,3,0,3,6,4,2,5,9,6,False
inhibit,16,9,7,54,47,38,vab,6,false,of,12,17,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,3,0,3,6,4,2,5,9,6,False
inhibit,16,6,22,54,32,38,avb,6,false,of,12,12,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,7,5,2,6,4,2,5,9,6,False
inhibit,6,5,11,54,65,60,avb,6,false,NA,12,16,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,2,0,2,4,1,3,5,9,7,True
inhibit,6,29,35,54,89,60,avb,9,false,NA,12,19,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,6,3,3,4,2,2,5,7,7,False
inhibit,9,16,25,69,44,60,avb,6,false,NA,16,17,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,8,5,3,6,4,2,4,9,7,False
inhibit,9,13,22,69,47,60,avb,6,false,NA,16,17,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,8,5,3,6,4,2,4,9,7,False
inhibit,31,6,37,69,32,38,avb,6,false,of,16,12,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,7,5,2,6,4,2,4,9,6,False
respons,7,3,4,69,65,62,vab,6,false,NA,16,16,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,2,1,1,6,4,2,4,9,9,False
regul,4,16,20,69,89,73,avb,9,false,NA,16,19,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,3,1,2,4,2,2,4,7,5,True
inhibit,6,9,3,44,47,38,vab,6,false,of,17,17,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,3,0,3,5,3,2,9,9,6,False
inhibit,6,6,12,44,32,38,avb,6,false,of,17,12,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,7,5,2,10,5,5,9,9,6,False
inhibit,16,5,21,44,65,60,avb,6,false,NA,17,16,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,5,3,2,0,2,10,5,5,9,9,7,False
inhibit,16,29,45,44,89,60,avb,9,false,NA,17,19,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,5,3,6,3,3,8,5,3,9,7,7,False
inhibit,9,6,15,47,32,38,avb,6,false,of,17,12,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,7,5,2,10,5,5,9,9,6,False
inhibit,13,5,18,47,65,60,avb,6,false,NA,17,16,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,5,3,2,0,2,10,5,5,9,9,7,False
inhibit,13,29,42,47,89,60,avb,9,false,NA,17,19,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,5,3,6,3,3,8,5,3,9,7,7,False
inhibit,6,27,33,32,65,38,avb,6,false,of,12,16,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,5,2,7,2,5,10,5,5,9,9,6,False
inhibit,6,51,57,32,89,38,avb,9,false,of,12,19,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,5,2,5,2,3,8,5,3,9,7,6,False
regul,8,16,24,65,89,73,avb,9,false,NA,16,19,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,3,1,2,8,5,3,9,7,5,False
control,7,5,12,33,21,26,avb,4,false,of,8,10,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,2,1,1,3,1,2,7,6,6,True
recogn,6,4,10,18,28,24,avb,2,false,by,7,7,5,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,1,0,1,4,2,2,3,3,2,False
recogn,6,12,18,18,36,24,avb,2,false,by,7,8,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,3,0,3,6,2,4,3,5,2,False
recogn,11,5,16,18,2,7,avb,2,false,by,7,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,2,2,0,4,2,2,3,3,1,True
recogn,11,14,3,18,21,7,vab,2,false,by,7,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,3,0,3,5,2,3,3,4,1,False
recogn,11,3,14,18,4,7,avb,2,false,by,7,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,3,3,0,5,3,2,3,3,1,True
recogn,11,14,3,18,21,7,vab,2,false,by,7,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,3,0,3,5,2,3,3,4,1,False
recogn,4,12,8,28,36,24,vab,2,false,by,7,8,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,3,0,3,3,1,2,3,5,2,False
recogn,21,5,26,28,2,7,avb,2,false,by,7,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,2,2,0,4,2,2,3,3,1,False
recogn,4,3,7,28,21,24,avb,2,false,by,7,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,2,2,0,3,2,1,3,4,2,True
recogn,21,3,24,28,4,7,avb,2,false,by,7,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,3,3,0,5,3,2,3,3,1,False
recogn,4,3,7,28,21,24,avb,2,false,by,7,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,2,2,0,3,2,1,3,4,2,True
recogn,29,5,34,36,2,7,avb,2,false,by,8,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,0,4,2,2,0,6,2,4,5,3,1,False
recogn,12,3,15,36,21,24,avb,2,false,by,8,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,2,2,0,5,2,3,5,4,2,True
recogn,29,3,32,36,4,7,avb,2,false,by,8,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,0,4,3,3,0,7,3,4,5,3,1,False
recogn,12,3,15,36,21,24,avb,2,false,by,8,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,2,2,0,5,2,3,5,4,2,True
recogn,5,14,19,2,21,7,avb,2,false,by,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,3,4,1,False
recogn,5,3,2,2,4,7,abv,2,false,by,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,2,2,0,3,3,0,1,0,1,3,3,1,False
recogn,5,14,19,2,21,7,avb,2,false,by,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,3,4,1,False
recogn,14,3,17,21,4,7,avb,2,false,by,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,3,3,0,6,3,3,4,3,1,False
recogn,14,14,0,21,21,7,vab,2,false,by,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,3,0,3,0,0,0,4,4,1,False
recogn,3,14,17,4,21,7,avb,2,false,by,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,3,0,3,6,3,3,3,4,1,False
bind,6,3,9,2,11,8,avb,2,false,of,4,8,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,2,3,2,1,1,5,2,3,3,4,4,True
bind,6,13,19,2,21,8,avb,2,false,of,4,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,2,3,4,2,2,6,2,4,3,5,4,True
bind,6,22,28,2,30,8,avb,2,false,of,4,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,2,3,5,2,3,7,2,5,3,6,4,True
bind,6,27,33,2,35,8,avb,2,false,of,4,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,2,3,3,2,1,4,2,2,3,3,4,True
bind,6,33,39,2,41,8,avb,2,false,of,4,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,2,3,3,2,1,4,2,2,3,3,4,True
bind,6,39,45,2,47,8,avb,2,false,of,4,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,2,3,3,2,1,4,2,2,3,3,4,True
bind,6,45,51,2,53,8,avb,2,false,of,4,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,2,3,3,2,1,4,2,2,3,3,4,True
bind,3,13,10,11,21,8,vab,2,false,of,8,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,4,2,2,4,2,2,4,5,4,False
signal,15,4,19,11,30,26,avb,2,false,with,8,9,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,2,3,2,1,1,5,2,3,4,6,6,False
signal,15,9,24,11,35,26,avb,2,false,with,8,9,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,2,3,5,4,1,3,2,1,4,3,6,False
signal,15,15,30,11,41,26,avb,2,false,with,8,9,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,2,3,5,4,1,3,2,1,4,3,6,False
signal,15,21,36,11,47,26,avb,2,false,with,8,9,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,2,3,5,4,1,3,2,1,4,3,6,False
signal,15,27,42,11,53,26,avb,2,false,with,8,9,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,2,3,5,4,1,3,2,1,4,3,6,False
signal,5,4,9,21,30,26,avb,2,false,with,9,9,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,2,1,1,3,1,2,5,6,6,False
signal,5,9,14,21,35,26,avb,2,false,with,9,9,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,5,4,1,4,3,1,5,3,6,False
signal,5,15,20,21,41,26,avb,2,false,with,9,9,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,5,4,1,4,3,1,5,3,6,False
signal,5,21,26,21,47,26,avb,2,false,with,9,9,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,5,4,1,4,3,1,5,3,6,False
signal,5,27,32,21,53,26,avb,2,false,with,9,9,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,5,4,1,4,3,1,5,3,6,False
signal,4,9,5,30,35,26,vab,2,false,with,9,9,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,5,4,1,5,4,1,6,3,6,False
signal,4,15,11,30,41,26,vab,2,false,with,9,9,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,5,4,1,5,4,1,6,3,6,False
signal,4,21,17,30,47,26,vab,2,false,with,9,9,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,5,4,1,5,4,1,6,3,6,False
signal,4,27,23,30,53,26,vab,2,false,with,9,9,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,5,4,1,5,4,1,6,3,6,False
signal,9,15,6,35,41,26,vab,2,false,with,9,9,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,4,1,5,4,1,2,1,1,3,3,6,False
signal,9,21,12,35,47,26,vab,2,false,with,9,9,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,4,1,5,4,1,2,1,1,3,3,6,False
signal,9,27,18,35,53,26,vab,2,false,with,9,9,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,4,1,5,4,1,2,1,1,3,3,6,False
signal,15,21,6,41,47,26,vab,2,false,with,9,9,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,4,1,5,4,1,2,1,1,3,3,6,False
signal,15,27,12,41,53,26,vab,2,false,with,9,9,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,4,1,5,4,1,2,1,1,3,3,6,False
signal,21,27,6,47,53,26,vab,2,false,with,9,9,9,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,4,1,5,4,1,2,1,1,3,3,6,False
