@relation interact

@attribute interactionword {abolish,acceptor,accompani,accumul,acetyl,act,action,activ,affect,affin,agonist,alter,associ,attach,attack,attenu,augment,bind,block,blockag,carbamoyl,carboxyl,caus,chang,character,cleav,cleavag,co,coactiv,coassoci,coexpress,coimmunoprecipit,coloc,compet,complex,concentr,conjug,conserv,consist,contact,contain,contribut,control,convert,cooper,coprecipit,correl,costimul,counterreceptor,crippl,cross,crosslink,deacetyl,deamin,decarboxyl,decreas,degrad,dehydr,dehydrogen,depend,dephosphoryl,depress,determin,diminish,direct,disrupt,dissoci,distribut,dock,down,downregul,drive,effect,elav,elev,elimin,encod,engag,enhanc,evok,express,facilit,facilitet,follow,form,format,formyl,function,fuse,gener,glycosyl,govern,heterodim,heterodimer,homodim,homodimer,homolog,hydroli,hydrolys,hydrolysi,identifi,immunoprecipit,impact,impair,implic,inact,inactiv,incorpor,increas,induc,induct,influenc,inhibit,inhibitor,initi,interact,involv,isomer,lead,ligand,ligat,limit,link,local,mediat,methyl,mobil,mobilis,modifi,modul,neutral,neutralis,oxid,pair,peroxid,perturb,phosphory,phosphoryl,potenti,prduce,preced,precipit,prevent,produc,promot,rais,react,reactiv,recogn,recruit,reduc,reduct,regul,relat,repress,requir,respond,respons,result,revers,sequest,signal,stabil,stimul,suppress,synerg,synergis,talk,target,termin,tether,tran,transactiv,transamin,transcrib,transform,trigger,ubiquitin,up,upregul,norelword}
@attribute D1 real
@attribute D2 real
@attribute D3 real
@attribute P_posision1 real
@attribute P_position2 real
@attribute K_position real
@attribute order {avb,vab,abv}
@attribute NumberOfInteractors real
@attribute not {true,false}
@attribute prep {with,of,by,multiple,to,between,via,through,in,for,on,within,during,from,without,at,under,among,after,NA}
@attribute H1 real
@attribute H2 real
@attribute H3 real
@attribute overlapP {true,false}
@attribute overlapN {true,false}
@attribute overlap2 {true,false}
@attribute overlap3 {true,false}
@attribute overlapF {true,false}
@attribute overlapR {true,false}
@attribute pattern_PVP {true,false}
@attribute pattern_PVbyP {true,false}
@attribute pattern_VofPbyP {true,false}
@attribute pattern_VofPtoP {true,false}
@attribute pattern_NofPbyP {true,false}
@attribute pattern_NofPwithP {true,false}
@attribute pattern_NbetweenPandP {true,false}
@attribute pattern_combetPandP {true,false}
@attribute pattern_comofPandP {true,false}
@attribute pattern_PformcomwithP {true,false}
@attribute pattern_PPN {true,false}
@attribute pattern_PdependP {true,false}
@attribute pattern_between {true,false}
@attribute pattern_contiguous {true,false}
@attribute pattern_para {true,false}
@attribute Dep_KP1 real
@attribute negative_KP1 real
@attribute positive_KP1 real
@attribute Dep_KP2 real
@attribute negative_KP2 real
@attribute positive_KP2 real
@attribute Dep_P1P2 real
@attribute negative_P1P2 real
@attribute positive_P1P2 real
@attribute Dep_P1Root real
@attribute Dep_P2Root real
@attribute Dep_KRoot real
@attribute interaction {True,False}

@data
bind,2,4,2,3,5,1,vab,1,false,of,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,1,0,1,1,1,0,4,3,2,True
stimul,9,2,11,10,21,19,avb,3,false,by,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,1,4,2,1,1,5,1,4,2,5,5,True
stimul,9,2,11,10,21,19,avb,3,false,by,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,1,4,2,1,1,5,1,4,2,5,5,True
stimul,2,2,0,21,21,19,vab,3,false,by,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,2,1,1,0,0,0,5,5,5,False
bind,6,11,17,1,18,7,avb,3,false,to,5,9,11,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,5,2,3,3,1,2,2,3,4,True
effect,3,6,3,11,14,8,vab,1,false,on,8,5,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,2,0,2,2,1,1,4,4,2,False
associ,2,4,2,9,11,7,vab,3,false,of,8,5,5,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,1,0,1,2,1,1,3,2,1,3,2,2,True
encod,2,11,13,3,16,5,avb,2,false,of,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,4,1,3,6,3,3,3,5,1,False
encod,2,20,22,3,25,5,avb,2,false,of,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,5,1,4,7,3,4,3,6,1,False
encod,2,20,22,3,25,5,avb,2,false,of,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,5,1,4,7,3,4,3,6,1,False
regul,8,1,9,16,25,24,avb,2,false,NA,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,1,3,1,1,0,3,1,2,5,6,7,False
regul,8,1,9,16,25,24,avb,2,false,NA,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,1,3,1,1,0,3,1,2,5,6,7,False
regul,1,1,0,25,25,24,vab,2,false,NA,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,1,0,0,0,0,6,6,7,False
interact,2,2,4,1,5,3,avb,1,false,with,4,7,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,0,2,4,2,2,3,3,1,True
interact,2,6,8,1,9,3,avb,1,false,with,4,7,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,3,4,1,True
interact,2,6,4,5,9,3,vab,1,false,with,7,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,3,0,3,4,2,2,3,4,1,False
involv,5,3,2,9,11,14,abv,1,false,in,9,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,3,3,0,4,4,0,1,0,1,5,5,2,False
associ,3,6,3,11,14,8,vab,3,false,with,4,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,2,0,2,2,0,2,2,1,1,4,4,2,False
form,6,2,8,11,19,17,avb,3,false,NA,4,9,8,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,2,1,1,2,0,2,4,1,3,4,6,4,False
form,3,2,5,14,19,17,avb,3,false,NA,9,9,8,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,2,1,1,2,0,2,4,1,3,4,6,4,False
implic,15,7,8,2,10,17,abv,1,false,in,4,7,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,2,1,1,4,2,2,3,3,3,False
bind,1,3,4,2,6,3,avb,3,false,to,4,8,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,2,2,1,True
bind,1,18,19,2,21,3,avb,3,false,to,4,14,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,5,1,4,5,1,4,2,6,1,False
format,12,3,15,6,21,18,avb,3,false,of,8,14,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,2,2,2,0,2,6,2,4,2,6,4,False
interact,3,3,6,11,17,14,avb,3,false,with,7,10,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,2,0,2,6,3,3,4,4,2,False
mediat,3,1,2,5,7,8,abv,2,false,with,6,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,2,2,0,3,3,0,1,0,1,3,3,1,False
mediat,3,6,9,5,14,8,avb,2,false,with,6,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,3,0,3,5,2,3,3,4,1,True
mediat,1,6,7,7,14,8,avb,2,false,with,6,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,3,0,3,6,3,3,3,4,1,True
form,4,2,2,1,3,5,abv,5,false,from,4,4,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,2,2,0,3,3,0,1,0,1,3,3,1,True
interact,5,3,2,4,6,9,abv,4,false,with,5,5,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,3,2,1,4,3,1,1,0,1,4,4,3,False
interact,5,4,9,4,13,9,avb,4,false,with,5,5,10,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,2,0,2,5,2,3,4,5,3,True
interact,5,8,13,4,17,9,avb,4,false,with,5,9,10,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,1,0,1,4,2,2,4,4,3,True
interact,3,4,7,6,13,9,avb,4,false,with,5,5,10,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,2,0,2,6,3,3,4,5,3,True
interact,3,8,11,6,17,9,avb,4,false,with,5,9,10,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,1,0,1,5,3,2,4,4,3,True
interact,4,8,4,13,17,9,vab,4,false,with,5,9,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,1,0,1,3,2,1,5,4,3,False
associ,7,9,2,12,14,5,vab,4,false,to,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,5,3,2,5,3,2,1,0,1,3,3,4,False
bind,3,5,8,12,20,15,avb,4,false,to,5,7,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,3,1,2,3,4,2,True
bind,3,18,21,12,33,15,avb,4,false,to,5,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,0,4,5,1,4,3,6,2,False
bind,3,20,23,12,35,15,avb,4,false,to,5,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,0,4,5,1,4,3,6,2,False
bind,3,29,32,12,44,15,avb,4,false,to,5,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,0,4,5,1,4,3,6,2,False
bind,1,5,6,14,20,15,avb,4,false,to,5,7,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,0,2,4,2,2,3,4,2,True
bind,1,18,19,14,33,15,avb,4,false,to,5,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,0,4,6,2,4,3,6,2,False
bind,1,20,21,14,35,15,avb,4,false,to,5,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,0,4,6,2,4,3,6,2,False
bind,1,29,30,14,44,15,avb,4,false,to,5,9,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,0,4,6,2,4,3,6,2,False
bind,5,18,13,20,33,15,vab,4,false,to,7,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,4,0,4,6,2,4,4,6,2,False
bind,5,20,15,20,35,15,vab,4,false,to,7,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,4,0,4,6,2,4,4,6,2,False
associ,22,2,24,20,44,42,avb,4,false,with,7,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,2,3,1,0,1,6,2,4,4,6,5,False
bind,18,20,2,33,35,15,vab,4,false,to,5,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,4,0,4,4,0,4,1,0,1,6,6,2,False
associ,9,2,11,33,44,42,avb,4,false,with,5,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,1,0,1,4,2,2,6,6,5,True
associ,7,2,9,35,44,42,avb,4,false,with,5,9,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,1,0,1,5,3,2,6,6,5,True
bind,7,7,14,10,24,17,avb,4,false,for,7,11,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,2,1,1,4,3,1,4,4,4,True
bind,7,11,18,10,28,17,avb,4,false,for,7,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,5,2,3,5,3,2,4,3,4,True
bind,7,13,20,10,30,17,avb,4,false,for,7,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,3,1,5,2,3,5,3,2,4,3,4,True
interact,2,2,4,24,28,26,avb,4,false,with,11,4,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,2,0,2,5,2,3,4,3,1,False
interact,2,4,6,24,30,26,avb,4,false,with,11,4,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,2,1,2,0,2,5,2,3,4,3,1,False
interact,2,4,2,28,30,26,vab,4,false,with,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,2,0,2,2,0,2,1,0,1,3,3,1,False
function,4,2,2,4,6,8,abv,5,false,in,5,5,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,2,2,0,3,3,0,1,0,1,4,4,2,False
function,4,9,13,4,17,8,avb,5,false,in,5,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,0,2,4,2,2,4,4,2,True
function,2,9,11,6,17,8,avb,5,false,in,5,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,3,0,2,0,2,5,3,2,4,4,2,True
bind,3,5,8,2,10,5,avb,1,false,to,4,4,4,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,0,2,4,2,2,3,3,1,False
bind,3,5,8,2,10,5,avb,1,false,to,4,4,4,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,2,0,2,4,2,2,3,3,1,False
bind,3,8,11,2,13,5,avb,1,false,to,4,5,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,2,0,1,0,1,3,2,1,3,2,1,True
bind,5,5,0,10,10,5,vab,1,false,to,4,4,4,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,2,0,2,2,0,2,0,0,0,3,3,1,False
bind,5,8,3,10,13,5,vab,1,false,to,4,5,4,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,1,0,1,1,1,0,3,2,1,False
bind,5,8,3,10,13,5,vab,1,false,to,4,5,4,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,1,0,1,1,1,0,3,2,1,False
regul,11,4,7,1,8,12,abv,1,false,of,5,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,4,0,3,0,3,2,5,1,False
stimul,2,5,3,7,10,5,vab,1,false,of,6,6,4,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,2,0,2,2,0,2,2,1,1,5,5,3,False
contain,6,6,0,9,9,3,vab,2,false,in,5,5,7,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,3,0,3,3,0,3,0,0,0,4,4,1,False
contain,6,9,3,9,12,3,vab,2,false,in,5,8,7,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,2,0,2,1,1,0,4,3,1,False
identifi,6,7,13,9,22,15,avb,2,false,NA,5,4,5,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,1,0,1,3,1,2,4,5,4,False
contain,6,9,3,9,12,3,vab,2,false,in,5,8,7,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,0,3,2,0,2,1,1,0,4,3,1,False
identifi,6,7,13,9,22,15,avb,2,false,NA,5,4,5,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,1,0,1,3,1,2,4,5,4,False
identifi,3,7,10,12,22,15,avb,2,false,NA,8,4,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,1,0,1,2,0,2,3,5,4,False
stimul,2,5,3,4,7,2,vab,1,false,of,7,7,5,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,2,0,2,2,0,2,2,1,1,4,4,2,False
stimul,2,22,20,4,24,2,vab,1,false,of,7,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,3,1,2,5,3,2,4,3,2,False
stimul,5,22,17,7,24,2,vab,1,false,of,7,7,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,3,1,2,5,3,2,4,3,2,False
bind,1,3,4,6,10,7,avb,1,false,to,4,6,4,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,1,0,1,2,1,1,3,3,2,True
regul,4,13,17,5,22,9,avb,4,false,through,4,4,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,3,1,2,3,1,2,3,4,3,False
regul,4,18,22,5,27,9,avb,4,false,through,4,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,4,1,3,4,1,3,3,5,3,True
interact,2,7,5,22,27,20,vab,4,false,with,4,5,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,0,1,4,1,3,5,2,3,4,5,3,False
character,2,4,2,5,7,3,vab,1,false,of,6,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,3,1,2,1,0,1,2,3,2,True
character,2,6,4,5,9,3,vab,1,false,of,6,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,2,1,1,1,0,1,2,2,2,True
character,2,15,13,5,18,3,vab,1,false,of,6,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,3,1,2,3,1,2,2,3,2,False
character,4,6,2,7,9,3,vab,1,false,of,6,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,3,1,2,2,1,1,2,1,1,3,2,2,True
character,4,15,11,7,18,3,vab,1,false,of,6,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,1,2,3,1,2,4,2,2,3,3,2,False
character,6,15,9,9,18,3,vab,1,false,of,6,6,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,1,1,3,1,2,4,2,2,2,3,2,False
encod,4,7,3,9,12,5,vab,4,false,from,5,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,2,0,2,2,1,1,5,5,3,False
encod,4,20,16,9,25,5,vab,4,false,from,5,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,5,2,3,7,4,3,5,4,3,False
complex,17,1,18,9,27,26,avb,4,false,in,5,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,3,1,2,7,4,3,5,4,3,False
complex,17,3,20,9,29,26,avb,4,false,in,5,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,4,1,3,8,4,4,5,5,3,False
complex,17,5,22,9,31,26,avb,4,false,in,5,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,3,1,2,7,4,3,5,4,3,False
complex,17,6,23,9,32,26,avb,4,false,in,5,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,4,1,3,8,4,4,5,5,3,False
complex,17,10,27,9,36,26,avb,4,false,in,5,11,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,2,1,1,6,4,2,5,3,3,False
complex,17,18,35,9,44,26,avb,4,false,in,5,14,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,6,1,5,10,4,6,5,7,3,False
complex,17,25,42,9,51,26,avb,4,false,in,5,16,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,8,2,6,12,5,7,5,9,3,False
complex,17,27,44,9,53,26,avb,4,false,in,5,18,5,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,8,2,6,12,5,7,5,9,3,False
complex,17,27,44,9,53,26,avb,4,false,in,5,18,5,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,8,2,6,12,5,7,5,9,3,False
complex,17,30,47,9,56,26,avb,4,false,in,5,18,5,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,9,2,7,13,5,8,5,10,3,False
complex,17,30,47,9,56,26,avb,4,false,in,5,18,5,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,9,2,7,13,5,8,5,10,3,False
complex,17,44,61,9,70,26,avb,4,false,in,5,14,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,7,2,5,9,4,5,5,6,3,False
complex,17,46,63,9,72,26,avb,4,false,in,5,14,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,6,2,4,8,4,4,5,5,3,False
complex,17,50,67,9,76,26,avb,4,false,in,5,15,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,5,2,3,7,4,3,5,4,3,False
complex,17,61,78,9,87,26,avb,4,false,in,5,20,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,9,3,6,11,5,6,5,8,3,False
encod,7,20,13,12,25,5,vab,4,false,from,10,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,0,2,5,2,3,7,4,3,5,4,3,False
complex,14,1,15,12,27,26,avb,4,false,in,10,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,3,1,2,7,4,3,5,4,3,False
complex,14,3,17,12,29,26,avb,4,false,in,10,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,4,1,3,8,4,4,5,5,3,False
complex,14,5,19,12,31,26,avb,4,false,in,10,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,3,1,2,7,4,3,5,4,3,False
complex,14,6,20,12,32,26,avb,4,false,in,10,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,4,1,3,8,4,4,5,5,3,False
complex,14,10,24,12,36,26,avb,4,false,in,10,11,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,2,1,1,6,4,2,5,3,3,False
complex,14,18,32,12,44,26,avb,4,false,in,10,14,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,6,1,5,10,4,6,5,7,3,False
complex,14,25,39,12,51,26,avb,4,false,in,10,16,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,8,2,6,12,5,7,5,9,3,False
complex,14,27,41,12,53,26,avb,4,false,in,10,18,5,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,8,2,6,12,5,7,5,9,3,False
complex,14,27,41,12,53,26,avb,4,false,in,10,18,5,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,8,2,6,12,5,7,5,9,3,False
complex,14,30,44,12,56,26,avb,4,false,in,10,18,5,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,9,2,7,13,5,8,5,10,3,False
complex,14,30,44,12,56,26,avb,4,false,in,10,18,5,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,9,2,7,13,5,8,5,10,3,False
complex,14,44,58,12,70,26,avb,4,false,in,10,14,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,7,2,5,9,4,5,5,6,3,False
complex,14,46,60,12,72,26,avb,4,false,in,10,14,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,6,2,4,8,4,4,5,5,3,False
complex,14,50,64,12,76,26,avb,4,false,in,10,15,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,5,2,3,7,4,3,5,4,3,False
complex,14,61,75,12,87,26,avb,4,false,in,10,20,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,4,2,9,3,6,11,5,6,5,8,3,False
complex,1,1,2,25,27,26,avb,4,false,in,10,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,1,2,4,2,2,4,4,3,False
complex,1,3,4,25,29,26,avb,4,false,in,10,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,1,3,5,2,3,4,5,3,False
complex,1,5,6,25,31,26,avb,4,false,in,10,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,3,1,2,4,2,2,4,4,3,False
complex,1,6,7,25,32,26,avb,4,false,in,10,10,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,4,1,3,5,2,3,4,5,3,False
complex,1,10,11,25,36,26,avb,4,false,in,10,11,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,2,1,1,3,2,1,4,3,3,False
complex,1,18,19,25,44,26,avb,4,false,in,10,14,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,6,1,5,7,2,5,4,7,3,False
complex,1,25,26,25,51,26,avb,4,false,in,10,16,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,8,2,6,9,3,6,4,9,3,False
complex,1,27,28,25,53,26,avb,4,false,in,10,18,5,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,8,2,6,9,3,6,4,9,3,False
complex,1,27,28,25,53,26,avb,4,false,in,10,18,5,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,1,0,8,2,6,9,3,6,4,9,3,False
